,0
454334.png_0.png,Green
454334.png_1.png,Green
454334.png_2.png,Red
460004.png_0.png,Red
460004.png_1.png,Red
460004.png_2.png,Red
460004.png_3.png,RedLeft
460004.png_4.png,RedLeft
460004.png_5.png,Red
460004.png_6.png,Red
460004.png_7.png,RedLeft
460004.png_8.png,Red
437496.png_0.png,Green
437496.png_1.png,Green
437496.png_2.png,Red
442646.png_0.png,Red
131602.png_0.png,Green
131602.png_1.png,Green
131602.png_2.png,Green
131602.png_3.png,Green
131602.png_4.png,Green
131602.png_5.png,Red
131602.png_6.png,Red
461656.png_0.png,Green
461656.png_1.png,Green
461656.png_2.png,Green
461656.png_3.png,Green
128906.png_0.png,Green
128906.png_1.png,Green
128906.png_2.png,Green
445508.png_0.png,Green
445508.png_1.png,Green
445508.png_2.png,Green
445508.png_3.png,Green
445508.png_4.png,Green
132434.png_0.png,Red
137250.png_0.png,Green
137250.png_1.png,Green
137250.png_2.png,Green
137250.png_3.png,Green
443340.png_0.png,Red
443340.png_1.png,Red
443340.png_2.png,Red
443340.png_3.png,Red
443340.png_4.png,Red
443340.png_5.png,Red
122078.png_0.png,Green
122078.png_1.png,Green
122078.png_2.png,Green
122078.png_3.png,Green
460144.png_0.png,Red
460144.png_1.png,Red
460144.png_2.png,Red
460144.png_3.png,Red
460144.png_4.png,Red
460144.png_5.png,RedLeft
140584.png_0.png,Red
140584.png_1.png,Red
140584.png_2.png,Red
140584.png_3.png,Red
140584.png_4.png,Red
445924.png_0.png,Green
445924.png_1.png,Green
445924.png_2.png,Green
445924.png_3.png,RedLeft
132226.png_0.png,Red
136972.png_0.png,Yellow
451642.png_0.png,Red
451642.png_1.png,Red
451642.png_2.png,Red
451642.png_3.png,Red
451016.png_0.png,Yellow
446966.png_0.png,Green
454472.png_0.png,Green
454472.png_1.png,Green
454472.png_2.png,RedLeft
459588.png_0.png,Red
131114.png_0.png,Green
131114.png_1.png,Green
131114.png_2.png,Green
131114.png_3.png,RedLeft
136834.png_0.png,Green
136834.png_1.png,Green
136834.png_2.png,RedLeft
136834.png_3.png,RedLeft
136834.png_4.png,RedLeft
461724.png_0.png,Green
461724.png_1.png,Green
461724.png_2.png,Green
461724.png_3.png,Green
128560.png_0.png,off
131324.png_0.png,Green
131324.png_1.png,off
448426.png_0.png,off
448426.png_1.png,Red
448426.png_2.png,Red
448426.png_3.png,off
135444.png_0.png,off
135444.png_1.png,Green
136000.png_0.png,Green
445576.png_0.png,Green
445576.png_1.png,Green
445576.png_2.png,Green
445576.png_3.png,Green
128072.png_0.png,Green
128072.png_1.png,Green
128072.png_2.png,Green
128072.png_3.png,RedLeft
130560.png_0.png,Yellow
448634.png_0.png,Red
448634.png_1.png,Red
448634.png_2.png,Red
448634.png_3.png,RedLeft
208796.png_0.png,off
208796.png_1.png,off
208796.png_2.png,Green
208796.png_3.png,off
208796.png_4.png,RedLeft
208796.png_5.png,RedLeft
223502.png_0.png,Red
223502.png_1.png,Red
223502.png_2.png,Red
223502.png_3.png,Red
223502.png_4.png,Red
223502.png_5.png,Red
223502.png_6.png,RedLeft
223502.png_7.png,RedLeft
223502.png_8.png,RedLeft
223600.png_0.png,Red
223600.png_1.png,Red
223600.png_2.png,Red
223600.png_3.png,RedLeft
223600.png_4.png,Red
223600.png_5.png,Red
223600.png_6.png,RedLeft
223202.png_0.png,Red
223202.png_1.png,Red
223202.png_2.png,Red
214750.png_0.png,Green
214750.png_1.png,Green
214750.png_2.png,RedLeft
222858.png_0.png,Red
208488.png_0.png,Green
208488.png_1.png,Green
208488.png_2.png,GreenLeft
208488.png_3.png,GreenLeft
214840.png_0.png,Green
214840.png_1.png,Green
214840.png_2.png,RedLeft
211776.png_0.png,off
211776.png_1.png,off
211776.png_2.png,Red
211776.png_3.png,Red
208482.png_0.png,Green
208482.png_1.png,Green
208482.png_2.png,GreenLeft
208482.png_3.png,GreenLeft
217788.png_0.png,RedLeft
217788.png_1.png,RedLeft
217788.png_2.png,RedLeft
213798.png_0.png,RedLeft
213798.png_1.png,Red
213798.png_2.png,RedLeft
213798.png_3.png,Red
208794.png_0.png,Green
208794.png_1.png,off
208794.png_2.png,RedLeft
208794.png_3.png,RedLeft
212810.png_0.png,Green
212810.png_1.png,Green
212810.png_2.png,Red
211906.png_0.png,off
211906.png_1.png,off
211906.png_2.png,Red
211906.png_3.png,Red
211906.png_4.png,Red
211906.png_5.png,Red
211906.png_6.png,Red
212770.png_0.png,Green
212770.png_1.png,Green
212770.png_2.png,Green
212770.png_3.png,Red
216828.png_0.png,Red
223062.png_0.png,Green
223062.png_1.png,Green
223402.png_0.png,Red
223402.png_1.png,Red
223402.png_2.png,Red
223402.png_3.png,Red
223402.png_4.png,Red
223402.png_5.png,RedLeft
223402.png_6.png,RedLeft
223402.png_7.png,Red
223402.png_8.png,RedLeft
212540.png_0.png,off
212540.png_1.png,off
212540.png_2.png,Green
212540.png_3.png,Green
212540.png_4.png,Green
212540.png_5.png,Red
217280.png_0.png,Red
217280.png_1.png,Red
217280.png_2.png,RedLeft
217280.png_3.png,Red
223188.png_0.png,Red
223188.png_1.png,Red
223188.png_2.png,Green
217180.png_0.png,Red
217180.png_1.png,Red
217180.png_2.png,Red
217180.png_3.png,Red
217180.png_4.png,Red
217180.png_5.png,RedLeft
218988.png_0.png,Green
218988.png_1.png,Green
218988.png_2.png,Green
207882.png_0.png,Red
207882.png_1.png,Red
207882.png_2.png,Red
207882.png_3.png,RedLeft
207882.png_4.png,RedLeft
222908.png_0.png,Red
222908.png_1.png,Red
222908.png_2.png,Red
219264.png_0.png,Green
219264.png_1.png,Green
219264.png_2.png,Green
219264.png_3.png,Red
219232.png_0.png,Green
219232.png_1.png,Green
219232.png_2.png,Red
219232.png_3.png,Red
208184.png_0.png,Red
208184.png_1.png,Red
208184.png_2.png,RedLeft
208184.png_3.png,RedLeft
212730.png_0.png,Green
212730.png_1.png,Green
212730.png_2.png,Green
212730.png_3.png,Red
225360.png_0.png,Green
225360.png_1.png,Green
225360.png_2.png,Green
225360.png_3.png,Green
212516.png_0.png,off
212516.png_1.png,off
212516.png_2.png,Green
212516.png_3.png,Green
212516.png_4.png,Green
207512.png_0.png,Red
207512.png_1.png,Red
225480.png_0.png,Green
225480.png_1.png,Green
225480.png_2.png,Green
225480.png_3.png,Green
225480.png_4.png,Green
208128.png_0.png,Red
208128.png_1.png,Red
208128.png_2.png,RedLeft
208128.png_3.png,RedLeft
208128.png_4.png,RedLeft
211692.png_0.png,Red
211692.png_1.png,Red
217070.png_0.png,Red
217070.png_1.png,Red
217070.png_2.png,Red
217070.png_3.png,Red
217070.png_4.png,RedLeft
217070.png_5.png,RedLeft
207902.png_0.png,Red
207902.png_1.png,Red
207902.png_2.png,RedLeft
207902.png_3.png,RedLeft
207902.png_4.png,RedLeft
214738.png_0.png,Green
214738.png_1.png,Green
214738.png_2.png,RedLeft
208804.png_0.png,off
208804.png_1.png,Green
208804.png_2.png,RedLeft
208804.png_3.png,RedLeft
213584.png_0.png,Red
213584.png_1.png,Red
213584.png_2.png,RedLeft
213584.png_3.png,RedLeft
213584.png_4.png,Red
213584.png_5.png,Red
214794.png_0.png,Green
214794.png_1.png,Green
214794.png_2.png,RedLeft
211900.png_0.png,off
211900.png_1.png,off
211900.png_2.png,Red
211900.png_3.png,Red
211900.png_4.png,Red
211900.png_5.png,Red
211900.png_6.png,Red
208732.png_0.png,off
208732.png_1.png,off
208732.png_2.png,off
208732.png_3.png,RedLeft
208732.png_4.png,RedLeft
207990.png_0.png,Red
207990.png_1.png,Red
207990.png_2.png,RedLeft
207990.png_3.png,RedLeft
212684.png_0.png,Green
212684.png_1.png,Green
212684.png_2.png,Green
212684.png_3.png,Red
223284.png_0.png,Red
223284.png_1.png,Red
223284.png_2.png,Red
223284.png_3.png,RedLeft
225312.png_0.png,Green
225312.png_1.png,Green
225312.png_2.png,Green
219246.png_0.png,Green
219246.png_1.png,Green
219246.png_2.png,Red
219246.png_3.png,Red
218584.png_0.png,Green
218584.png_1.png,Red
218584.png_2.png,Red
218584.png_3.png,Red
218584.png_4.png,Red
218584.png_5.png,Red
207464.png_0.png,Red
207464.png_1.png,Red
207464.png_2.png,Red
207464.png_3.png,Red
207390.png_0.png,Red
213434.png_0.png,Red
213434.png_1.png,Red
218978.png_0.png,Green
218978.png_1.png,Green
219188.png_0.png,Green
219188.png_1.png,Green
219188.png_2.png,Red
213454.png_0.png,Red
213454.png_1.png,Red
213454.png_2.png,Red
213454.png_3.png,RedLeft
219288.png_0.png,Yellow
219288.png_1.png,Yellow
219288.png_2.png,Red
219288.png_3.png,Yellow
219288.png_4.png,Red
211930.png_0.png,off
211930.png_1.png,off
211930.png_2.png,Red
211930.png_3.png,Red
211930.png_4.png,Red
211930.png_5.png,Red
212728.png_0.png,Green
212728.png_1.png,Green
212728.png_2.png,Green
212728.png_3.png,Red
214776.png_0.png,Green
214776.png_1.png,Green
214776.png_2.png,RedLeft
212866.png_0.png,Green
212866.png_1.png,Red
212866.png_2.png,Red
212866.png_3.png,Red
211820.png_0.png,off
211820.png_1.png,off
211820.png_2.png,Red
211820.png_3.png,Red
211820.png_4.png,Red
211820.png_5.png,Red
218702.png_0.png,off
218702.png_1.png,off
218702.png_2.png,Green
218702.png_3.png,Red
218702.png_4.png,Red
218702.png_5.png,Red
218702.png_6.png,Red
223008.png_0.png,Red
223008.png_1.png,Green
223212.png_0.png,Red
223212.png_1.png,Red
223212.png_2.png,Green
223212.png_3.png,Red
208440.png_0.png,GreenLeft
208440.png_1.png,Green
208440.png_2.png,Green
217304.png_0.png,Red
217304.png_1.png,Red
217304.png_2.png,RedLeft
218710.png_0.png,Red
218710.png_1.png,off
218710.png_2.png,Green
218710.png_3.png,Green
218710.png_4.png,Red
218710.png_5.png,Red
218710.png_6.png,Red
218710.png_7.png,Red
217722.png_0.png,Green
217722.png_1.png,Green
217722.png_2.png,RedLeft
218660.png_0.png,off
218660.png_1.png,Green
218660.png_2.png,Green
218660.png_3.png,Red
218660.png_4.png,Red
218660.png_5.png,Red
218660.png_6.png,Red
218908.png_0.png,Green
218908.png_1.png,Green
218908.png_2.png,Green
218908.png_3.png,RedLeft
218908.png_4.png,RedLeft
207864.png_0.png,Red
207864.png_1.png,Red
207864.png_2.png,RedLeft
207864.png_3.png,RedLeft
207864.png_4.png,RedLeft
207864.png_5.png,RedLeft
223530.png_0.png,Red
223530.png_1.png,Red
223530.png_2.png,Red
223530.png_3.png,Red
223530.png_4.png,Red
223530.png_5.png,RedLeft
223530.png_6.png,RedLeft
223530.png_7.png,RedLeft
213360.png_0.png,Red
213360.png_1.png,Red
223254.png_0.png,Red
223254.png_1.png,Red
223254.png_2.png,Red
223254.png_3.png,Red
208492.png_0.png,Green
208492.png_1.png,Green
208492.png_2.png,GreenLeft
208492.png_3.png,GreenLeft
208492.png_4.png,GreenLeft
207484.png_0.png,Red
207484.png_1.png,RedLeft
207566.png_0.png,RedLeft
207566.png_1.png,RedLeft
217172.png_0.png,Red
217172.png_1.png,Red
217172.png_2.png,Red
217172.png_3.png,Red
217172.png_4.png,Red
217172.png_5.png,Red
217172.png_6.png,RedLeft
223104.png_0.png,Red
223104.png_1.png,Green
223104.png_2.png,Green
225406.png_0.png,Green
225406.png_1.png,Green
225406.png_2.png,Green
225406.png_3.png,Green
207544.png_0.png,RedLeft
207544.png_1.png,Red
207544.png_2.png,Red
207544.png_3.png,RedLeft
207544.png_4.png,RedLeft
225336.png_0.png,Green
225336.png_1.png,Green
225336.png_2.png,Green
225336.png_3.png,Green
225336.png_4.png,Green
217352.png_0.png,Red
217352.png_1.png,Red
217352.png_2.png,Red
217352.png_3.png,RedLeft
207858.png_0.png,Red
207858.png_1.png,Red
207858.png_2.png,RedLeft
207858.png_3.png,RedLeft
207858.png_4.png,RedLeft
207858.png_5.png,RedLeft
217278.png_0.png,Red
217278.png_1.png,Red
217278.png_2.png,RedLeft
217278.png_3.png,Red
223646.png_0.png,Red
223646.png_1.png,Red
223646.png_2.png,Red
223646.png_3.png,Red
223646.png_4.png,Red
223646.png_5.png,RedLeft
223646.png_6.png,RedLeft
223632.png_0.png,Red
223632.png_1.png,Red
223632.png_2.png,Red
223632.png_3.png,RedLeft
223632.png_4.png,Red
223632.png_5.png,Red
223632.png_6.png,RedLeft
208072.png_0.png,Red
208072.png_1.png,Red
208072.png_2.png,Red
208072.png_3.png,RedLeft
208072.png_4.png,RedLeft
217268.png_0.png,Red
217268.png_1.png,Red
217268.png_2.png,Red
217268.png_3.png,RedLeft
219010.png_0.png,Green
219010.png_1.png,Green
219010.png_2.png,Green
218918.png_0.png,Green
218918.png_1.png,Green
218918.png_2.png,Green
218918.png_3.png,Green
211704.png_0.png,Red
211704.png_1.png,Red
211704.png_2.png,Red
207542.png_0.png,Red
207542.png_1.png,Red
207542.png_2.png,Red
207542.png_3.png,RedLeft
207542.png_4.png,RedLeft
208772.png_0.png,Green
208772.png_1.png,Green
208772.png_2.png,Green
208772.png_3.png,RedLeft
208772.png_4.png,RedLeft
233936.png_0.png,Green
233936.png_1.png,Green
233688.png_0.png,Green
233688.png_1.png,Green
233688.png_2.png,Green
235562.png_0.png,Red
229444.png_0.png,Green
229444.png_1.png,Green
229444.png_2.png,Green
229444.png_3.png,Red
236916.png_0.png,GreenLeft
230180.png_0.png,Red
230180.png_1.png,Red
230180.png_2.png,Red
230180.png_3.png,RedLeft
230180.png_4.png,RedLeft
229902.png_0.png,Red
229902.png_1.png,Red
229902.png_2.png,Red
229902.png_3.png,RedLeft
229902.png_4.png,RedLeft
229902.png_5.png,RedLeft
235110.png_0.png,Red
226722.png_0.png,Red
226722.png_1.png,Red
226722.png_2.png,RedLeft
226722.png_3.png,RedLeft
226722.png_4.png,RedLeft
233074.png_0.png,Green
226504.png_0.png,Red
226504.png_1.png,Red
226504.png_2.png,Red
226504.png_3.png,RedLeft
226504.png_4.png,RedLeft
226504.png_5.png,RedLeft
233322.png_0.png,Green
233322.png_1.png,Green
233322.png_2.png,Red
233322.png_3.png,Green
233228.png_0.png,Green
233228.png_1.png,Green
233228.png_2.png,Red
235338.png_0.png,Red
226280.png_0.png,Green
226280.png_1.png,Green
226280.png_2.png,Green
231902.png_0.png,Green
233340.png_0.png,Green
233340.png_1.png,Green
233340.png_2.png,Green
233340.png_3.png,RedLeft
233340.png_4.png,RedLeft
238426.png_0.png,Green
238426.png_1.png,Green
238426.png_2.png,GreenLeft
238426.png_3.png,Green
238426.png_4.png,GreenLeft
230070.png_0.png,Red
230070.png_1.png,Red
230070.png_2.png,RedLeft
230070.png_3.png,RedLeft
230070.png_4.png,RedLeft
238456.png_0.png,Green
238456.png_1.png,GreenLeft
238456.png_2.png,Green
228782.png_0.png,Green
228782.png_1.png,Green
228782.png_2.png,RedLeft
228782.png_3.png,RedLeft
230048.png_0.png,RedLeft
230048.png_1.png,Red
230048.png_2.png,Red
230048.png_3.png,RedLeft
230048.png_4.png,RedLeft
230048.png_5.png,RedLeft
235676.png_0.png,Red
9560.png_0.png,Red
9560.png_1.png,RedLeft
9560.png_2.png,RedLeft
9560.png_3.png,Red
9560.png_4.png,RedLeft
234526.png_0.png,Green
234526.png_1.png,Green
234526.png_2.png,Green
234526.png_3.png,Green
235142.png_0.png,Red
235376.png_0.png,Red
235542.png_0.png,Red
238438.png_0.png,Green
238438.png_1.png,GreenLeft
238438.png_2.png,Green
238416.png_0.png,Green
238416.png_1.png,Green
238416.png_2.png,GreenLeft
235358.png_0.png,Red
237790.png_0.png,Green
237790.png_1.png,Green
237790.png_2.png,Green
234688.png_0.png,Green
234688.png_1.png,Green
234688.png_2.png,Green
229772.png_0.png,Red
229772.png_1.png,RedLeft
229772.png_2.png,Red
228900.png_0.png,RedLeft
228900.png_1.png,RedLeft
233396.png_0.png,Green
233396.png_1.png,Green
233396.png_2.png,RedLeft
233396.png_3.png,RedLeft
233396.png_4.png,RedLeft
237464.png_0.png,Green
237464.png_1.png,Green
235384.png_0.png,Red
238556.png_0.png,Green
238556.png_1.png,Green
238556.png_2.png,Green
238556.png_3.png,GreenLeft
238556.png_4.png,GreenLeft
10648.png_0.png,GreenRight
10648.png_1.png,GreenLeft
10648.png_2.png,GreenRight
10648.png_3.png,GreenLeft
233364.png_0.png,Green
233364.png_1.png,Green
233364.png_2.png,Green
233364.png_3.png,RedLeft
233550.png_0.png,Green
233550.png_1.png,Green
233550.png_2.png,Green
233550.png_3.png,Green
233550.png_4.png,Green
233550.png_5.png,RedLeft
233550.png_6.png,RedLeft
233550.png_7.png,RedLeft
228896.png_0.png,RedLeft
228896.png_1.png,RedLeft
228896.png_2.png,RedLeft
232296.png_0.png,Green
232296.png_1.png,Green
232296.png_2.png,Green
237066.png_0.png,Red
234582.png_0.png,Green
234582.png_1.png,Green
234582.png_2.png,Green
229724.png_0.png,Red
10718.png_0.png,GreenRight
10718.png_1.png,GreenLeft
10718.png_2.png,GreenLeft
238790.png_0.png,RedLeft
238790.png_1.png,RedLeft
226466.png_0.png,Red
226466.png_1.png,RedLeft
226466.png_2.png,Red
226466.png_3.png,RedLeft
226466.png_4.png,RedLeft
233898.png_0.png,Green
233898.png_1.png,Green
233898.png_2.png,Green
234298.png_0.png,Green
238536.png_0.png,Green
238536.png_1.png,Green
238536.png_2.png,Green
238536.png_3.png,GreenLeft
238536.png_4.png,GreenLeft
226424.png_0.png,Red
226424.png_1.png,RedLeft
226424.png_2.png,RedLeft
226424.png_3.png,RedLeft
233038.png_0.png,Green
238490.png_0.png,Green
238490.png_1.png,Green
238490.png_2.png,Green
238490.png_3.png,Green
238490.png_4.png,GreenLeft
229938.png_0.png,Red
229938.png_1.png,RedLeft
229938.png_2.png,RedLeft
234652.png_0.png,Green
234652.png_1.png,Green
234652.png_2.png,Green
233186.png_0.png,Red
233186.png_1.png,Red
226708.png_0.png,Red
226708.png_1.png,Red
226708.png_2.png,RedLeft
226708.png_3.png,RedLeft
226708.png_4.png,RedLeft
234318.png_0.png,Green
234318.png_1.png,Green
235550.png_0.png,Red
235550.png_1.png,Red
238466.png_0.png,Green
238466.png_1.png,GreenLeft
234454.png_0.png,Green
234454.png_1.png,Green
234454.png_2.png,Green
235846.png_0.png,Red
235846.png_1.png,Red
234398.png_0.png,Green
234398.png_1.png,Green
234398.png_2.png,Green
233222.png_0.png,Green
233222.png_1.png,Red
229372.png_0.png,Green
237926.png_0.png,Green
238722.png_0.png,Green
238722.png_1.png,Green
238722.png_2.png,GreenLeft
234240.png_0.png,Green
226622.png_0.png,RedLeft
226622.png_1.png,RedLeft
226622.png_2.png,Red
226622.png_3.png,Red
226622.png_4.png,RedLeft
226622.png_5.png,RedLeft
226622.png_6.png,RedLeft
226622.png_7.png,RedLeft
233566.png_0.png,Green
233566.png_1.png,Green
233566.png_2.png,Green
233566.png_3.png,Green
233566.png_4.png,RedLeft
233566.png_5.png,RedLeft
233566.png_6.png,RedLeft
233566.png_7.png,RedLeft
226652.png_0.png,Red
226652.png_1.png,Red
226652.png_2.png,RedLeft
226652.png_3.png,RedLeft
226652.png_4.png,RedLeft
234456.png_0.png,Green
234456.png_1.png,Green
234456.png_2.png,Green
237208.png_0.png,Red
235900.png_0.png,Red
235900.png_1.png,Red
234616.png_0.png,Green
234616.png_1.png,Green
234616.png_2.png,Green
233082.png_0.png,Green
231930.png_0.png,Green
232326.png_0.png,Green
232326.png_1.png,Green
238182.png_0.png,Green
233560.png_0.png,Green
233560.png_1.png,Green
233560.png_2.png,Green
233560.png_3.png,RedLeft
233560.png_4.png,Green
233560.png_5.png,RedLeft
233560.png_6.png,RedLeft
237648.png_0.png,Green
237648.png_1.png,Green
234388.png_0.png,Green
234388.png_1.png,Green
234388.png_2.png,Green
232152.png_0.png,Green
232152.png_1.png,Green
232152.png_2.png,Green
230214.png_0.png,Red
230214.png_1.png,RedLeft
230214.png_2.png,RedLeft
230214.png_3.png,Red
229544.png_0.png,RedLeft
229544.png_1.png,Green
229544.png_2.png,Green
229544.png_3.png,Green
229544.png_4.png,RedLeft
229544.png_5.png,RedLeft
229544.png_6.png,RedLeft
235746.png_0.png,Red
235746.png_1.png,Red
237868.png_0.png,Green
237868.png_1.png,Green
232158.png_0.png,Green
232158.png_1.png,Green
232158.png_2.png,Green
235058.png_0.png,Red
230086.png_0.png,Red
230086.png_1.png,Red
230086.png_2.png,RedLeft
230086.png_3.png,RedLeft
228802.png_0.png,Green
228802.png_1.png,Green
228802.png_2.png,RedLeft
228802.png_3.png,RedLeft
238356.png_0.png,Green
238356.png_1.png,Green
238356.png_2.png,GreenLeft
238238.png_0.png,Green
238238.png_1.png,Green
238238.png_2.png,Green
238192.png_0.png,Green
226596.png_0.png,RedLeft
226596.png_1.png,Red
226596.png_2.png,Red
226596.png_3.png,RedLeft
226596.png_4.png,RedLeft
226596.png_5.png,RedLeft
234608.png_0.png,Green
234608.png_1.png,Green
234608.png_2.png,Green
9490.png_0.png,Red
9490.png_1.png,Red
9490.png_2.png,RedLeft
9490.png_3.png,RedLeft
10786.png_0.png,GreenLeft
226758.png_0.png,Red
226758.png_1.png,Red
226758.png_2.png,Red
226758.png_3.png,RedLeft
226758.png_4.png,RedLeft
238698.png_0.png,Green
238698.png_1.png,GreenLeft
238698.png_2.png,GreenLeft
238698.png_3.png,Green
238698.png_4.png,Green
233926.png_0.png,Green
233926.png_1.png,Green
233528.png_0.png,RedLeft
233528.png_1.png,RedLeft
233528.png_2.png,Green
233528.png_3.png,Green
233528.png_4.png,Green
233528.png_5.png,RedLeft
233528.png_6.png,RedLeft
233528.png_7.png,RedLeft
235282.png_0.png,Red
231962.png_0.png,Green
230182.png_0.png,Red
230182.png_1.png,Red
230182.png_2.png,Red
230182.png_3.png,RedLeft
230182.png_4.png,RedLeft
226430.png_0.png,Red
226430.png_1.png,RedLeft
226430.png_2.png,RedLeft
233478.png_0.png,Green
233478.png_1.png,Green
233478.png_2.png,Green
233478.png_3.png,RedLeft
233478.png_4.png,RedLeft
233478.png_5.png,RedLeft
232216.png_0.png,Green
232216.png_1.png,Green
232216.png_2.png,Green
232216.png_3.png,Green
226732.png_0.png,Red
226732.png_1.png,Red
226732.png_2.png,Red
226732.png_3.png,RedLeft
226732.png_4.png,RedLeft
226732.png_5.png,RedLeft
226578.png_0.png,Red
226578.png_1.png,Red
226578.png_2.png,RedLeft
226578.png_3.png,RedLeft
226578.png_4.png,RedLeft
237418.png_0.png,Red
226438.png_0.png,Red
226438.png_1.png,Red
226438.png_2.png,RedLeft
226438.png_3.png,RedLeft
226590.png_0.png,Red
226590.png_1.png,Red
226590.png_2.png,RedLeft
226590.png_3.png,RedLeft
226590.png_4.png,RedLeft
230198.png_0.png,Red
230198.png_1.png,RedLeft
230198.png_2.png,RedLeft
230198.png_3.png,Red
238656.png_0.png,Green
238656.png_1.png,Green
238656.png_2.png,Green
238656.png_3.png,GreenLeft
238656.png_4.png,GreenLeft
234666.png_0.png,Green
234666.png_1.png,Green
234666.png_2.png,Green
235312.png_0.png,Red
229584.png_0.png,Green
229584.png_1.png,Green
229584.png_2.png,RedLeft
238662.png_0.png,Green
238662.png_1.png,Green
238662.png_2.png,Green
238662.png_3.png,GreenLeft
238662.png_4.png,GreenLeft
235318.png_0.png,Red
9420.png_0.png,RedLeft
9420.png_1.png,RedLeft
9420.png_2.png,RedLeft
9420.png_3.png,RedLeft
236816.png_0.png,GreenLeft
236816.png_1.png,GreenLeft
236816.png_2.png,Green
233914.png_0.png,Green
233914.png_1.png,Green
233914.png_2.png,Green
10926.png_0.png,Green
226690.png_0.png,Red
226690.png_1.png,Red
226690.png_2.png,RedLeft
226690.png_3.png,RedLeft
226690.png_4.png,RedLeft
237550.png_0.png,Green
237550.png_1.png,Green
237550.png_2.png,Green
235836.png_0.png,Red
235836.png_1.png,Red
235836.png_2.png,Red
232260.png_0.png,Green
232260.png_1.png,Green
232260.png_2.png,Green
233278.png_0.png,Green
233278.png_1.png,Red
233278.png_2.png,Red
229420.png_0.png,Green
230232.png_0.png,Red
230232.png_1.png,Red
230232.png_2.png,Red
230232.png_3.png,RedLeft
230232.png_4.png,RedLeft
233102.png_0.png,Green
229714.png_0.png,Red
229714.png_1.png,Red
234354.png_0.png,Green
234354.png_1.png,Green
234354.png_2.png,Green
21314.png_0.png,Red
21314.png_1.png,Red
21314.png_2.png,Green
21314.png_3.png,Green
21314.png_4.png,Green
21314.png_5.png,Green
21314.png_6.png,Red
27722.png_0.png,Green
27722.png_1.png,Green
27722.png_2.png,Green
27722.png_3.png,Green
27722.png_4.png,Green
22220.png_0.png,GreenLeft
22220.png_1.png,GreenLeft
22220.png_2.png,Green
22220.png_3.png,Green
22220.png_4.png,Green
22220.png_5.png,GreenLeft
24166.png_0.png,Green
24514.png_0.png,Yellow
37664.png_0.png,Red
37664.png_1.png,RedLeft
37664.png_2.png,Red
37664.png_3.png,RedLeft
37664.png_4.png,RedLeft
37664.png_5.png,RedLeft
37664.png_6.png,RedLeft
37664.png_7.png,Red
37664.png_8.png,Red
37664.png_9.png,RedLeft
24792.png_0.png,Red
24792.png_1.png,Red
24792.png_2.png,Red
24792.png_3.png,Red
38590.png_0.png,GreenLeft
38590.png_1.png,GreenLeft
38590.png_2.png,Red
38590.png_3.png,Red
38590.png_4.png,RedLeft
38590.png_5.png,Red
38590.png_6.png,Red
38590.png_7.png,RedLeft
38590.png_8.png,RedLeft
38590.png_9.png,RedLeft
32110.png_0.png,Green
32110.png_1.png,Green
32110.png_2.png,RedLeft
22078.png_0.png,Green
22078.png_1.png,Green
22078.png_2.png,Green
22078.png_3.png,GreenLeft
27096.png_0.png,Green
27096.png_1.png,Green
27096.png_2.png,Green
27096.png_3.png,RedLeft
27096.png_4.png,RedLeft
27096.png_5.png,RedLeft
27096.png_6.png,RedLeft
31504.png_0.png,off
31504.png_1.png,Green
20340.png_0.png,Green
20340.png_1.png,Green
20340.png_2.png,RedLeft
14748.png_0.png,Green
14748.png_1.png,Green
24930.png_0.png,Red
24930.png_1.png,Red
24930.png_2.png,Red
24930.png_3.png,Red
24930.png_4.png,Red
29708.png_0.png,Red
29708.png_1.png,Red
38660.png_0.png,GreenLeft
38660.png_1.png,RedLeft
38660.png_2.png,RedLeft
38660.png_3.png,RedLeft
38660.png_4.png,RedLeft
38660.png_5.png,RedLeft
38660.png_6.png,RedLeft
28526.png_0.png,Red
28526.png_1.png,Green
28526.png_2.png,Red
28526.png_3.png,Red
31226.png_0.png,Green
31226.png_1.png,Green
31226.png_2.png,Green
31226.png_3.png,Green
31226.png_4.png,Yellow
31226.png_5.png,Red
31226.png_6.png,RedLeft
22638.png_0.png,Green
22638.png_1.png,Green
22638.png_2.png,Green
22638.png_3.png,Red
22638.png_4.png,Red
22638.png_5.png,RedLeft
22638.png_6.png,RedLeft
25706.png_0.png,Green
25706.png_1.png,Green
25706.png_2.png,RedLeft
25706.png_3.png,Red
13468.png_0.png,Red
13468.png_1.png,Red
13468.png_2.png,Red
13468.png_3.png,Red
13468.png_4.png,Red
13468.png_5.png,Red
13468.png_6.png,Red
21800.png_0.png,Red
21800.png_1.png,Red
21800.png_2.png,Red
21800.png_3.png,Red
21800.png_4.png,Red
21800.png_5.png,Red
27970.png_0.png,Green
27970.png_1.png,Green
27970.png_2.png,Green
27970.png_3.png,RedLeft
27970.png_4.png,RedLeft
21868.png_0.png,off
21868.png_1.png,Red
21868.png_2.png,Red
21868.png_3.png,Red
21868.png_4.png,RedLeft
21868.png_5.png,RedLeft
37386.png_0.png,Red
37386.png_1.png,Red
37386.png_2.png,Red
37386.png_3.png,Red
37386.png_4.png,Red
37386.png_5.png,Red
28804.png_0.png,Yellow
28804.png_1.png,Yellow
28804.png_2.png,Yellow
28804.png_3.png,RedLeft
28804.png_4.png,RedLeft
11274.png_0.png,Green
